"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 20, 2017","500.67","498.72","504.63","498.72","-","0.39%"
"Apr 19, 2017","498.72","505.94","507.89","497.18","-","-1.43%"
"Apr 18, 2017","505.94","510.38","511.48","504.89","-","-0.87%"
"Apr 17, 2017","510.38","509.40","511.12","508.16","-","0.19%"
"Apr 13, 2017","509.40","518.90","518.90","508.37","-","-1.83%"
"Apr 12, 2017","518.90","520.68","524.58","517.32","-","-0.34%"
"Apr 11, 2017","520.68","521.12","521.12","515.60","-","-0.08%"
"Apr 10, 2017","521.12","517.13","523.34","517.13","-","0.77%"
"Apr 07, 2017","517.13","519.14","520.76","516.40","-","-0.39%"
"Apr 06, 2017","519.14","515.04","520.48","515.04","-","0.80%"
"Apr 05, 2017","515.04","516.78","525.26","514.56","-","-0.34%"
"Apr 04, 2017","516.78","513.13","516.91","509.12","-","0.71%"
"Apr 03, 2017","513.13","514.01","514.94","507.92","-","-0.17%"
"Mar 31, 2017","514.01","515.92","516.99","511.53","-","-0.37%"
"Mar 30, 2017","515.92","513.51","518.94","512.91","-","0.47%"
"Mar 29, 2017","513.51","507.32","514.09","505.82","-","1.22%"
"Mar 28, 2017","507.32","500.87","508.55","500.20","-","1.29%"
"Mar 27, 2017","500.87","502.92","502.92","498.30","-","-0.41%"
"Mar 24, 2017","502.92","505.24","506.80","502.03","-","-0.46%"
"Mar 23, 2017","505.24","507.05","509.07","504.65","-","-0.36%"
"Mar 22, 2017","507.05","507.58","509.09","504.31","-","-0.10%"
"Mar 21, 2017","507.58","511.18","513.20","505.98","-","-0.70%"
"Mar 20, 2017","511.18","511.82","511.84","506.99","-","-0.13%"
"Mar 17, 2017","511.82","512.24","514.87","511.59","-","-0.08%"
"Mar 16, 2017","512.24","515.23","515.77","510.62","-","-0.58%"
"Mar 15, 2017","515.23","504.73","516.32","504.73","-","2.08%"
"Mar 14, 2017","504.73","510.37","510.37","500.57","-","-1.11%"
"Mar 13, 2017","510.37","510.15","512.63","508.34","-","0.04%"
"Mar 10, 2017","510.15","510.54","514.69","507.31","-","-0.08%"
"Mar 09, 2017","510.54","507.54","511.01","502.46","-","0.59%"
"Mar 08, 2017","507.54","520.78","520.94","507.17","-","-2.54%"
"Mar 07, 2017","520.78","525.53","526.91","520.19","-","-0.90%"
"Mar 06, 2017","525.53","523.98","526.00","521.60","-","0.30%"
"Mar 03, 2017","523.98","525.90","527.92","523.06","-","-0.37%"
"Mar 02, 2017","525.90","530.40","530.72","525.72","-","-0.85%"
"Mar 01, 2017","530.40","519.74","532.27","519.74","-","2.05%"
"Feb 28, 2017","519.74","521.01","521.95","518.13","-","-0.24%"
"Feb 27, 2017","521.01","516.53","522.68","516.19","-","0.87%"
"Feb 24, 2017","516.53","520.99","520.99","513.99","-","-0.89%"
"Feb 23, 2017","521.17","518.55","524.95","518.27","-","0.51%"
"Feb 22, 2017","518.55","526.86","526.86","518.33","-","-1.58%"
"Feb 21, 2017","526.88","523.34","529.30","523.34","-","0.68%"
"Feb 17, 2017","523.30","526.07","526.07","521.54","-","-0.53%"
"Feb 16, 2017","526.07","533.36","534.45","525.55","-","-1.37%"
"Feb 15, 2017","533.36","535.25","535.93","531.64","-","-0.35%"
"Feb 14, 2017","535.25","534.57","535.45","528.88","-","0.13%"
"Feb 13, 2017","534.57","534.42","534.95","531.81","-","0.03%"
"Feb 10, 2017","534.42","530.46","536.96","530.46","-","0.75%"
"Feb 09, 2017","530.46","525.58","531.82","525.58","-","0.93%"
"Feb 08, 2017","525.58","525.95","526.42","517.16","-","-0.07%"
"Feb 07, 2017","525.95","533.27","533.28","523.44","-","-1.37%"
"Feb 06, 2017","533.27","538.04","538.96","531.71","-","-0.89%"
"Feb 03, 2017","538.04","533.45","540.25","532.28","-","0.86%"
"Feb 02, 2017","533.45","530.33","534.28","527.13","-","0.59%"
"Feb 01, 2017","530.33","534.34","538.21","527.33","-","-0.75%"
"Jan 31, 2017","534.34","534.86","536.09","529.13","-","-0.10%"
"Jan 30, 2017","534.86","544.42","544.42","531.39","-","-1.76%"
"Jan 27, 2017","544.42","549.61","549.61","542.73","-","-0.94%"
"Jan 26, 2017","549.61","549.68","551.97","548.76","-","-0.01%"
"Jan 25, 2017","549.68","546.61","551.53","546.61","-","0.56%"
"Jan 24, 2017","546.61","541.29","549.14","541.29","-","0.98%"
"Jan 23, 2017","541.29","547.41","547.41","539.08","-","-1.12%"
"Jan 20, 2017","547.41","544.55","550.11","544.55","-","0.53%"
"Jan 19, 2017","544.55","548.53","548.53","543.62","-","-0.73%"
"Jan 18, 2017","548.53","550.39","550.39","546.67","-","-0.34%"
"Jan 17, 2017","550.39","546.96","551.62","546.96","-","0.63%"
"Jan 13, 2017","546.96","548.00","548.77","545.58","-","-0.19%"
"Jan 12, 2017","548.00","550.65","552.96","546.02","-","-0.48%"
"Jan 11, 2017","550.65","544.11","551.34","544.01","-","1.20%"
"Jan 10, 2017","544.11","549.33","550.38","544.01","-","-0.95%"
"Jan 09, 2017","549.33","557.57","557.57","548.77","-","-1.48%"
"Jan 06, 2017","557.57","557.48","559.05","553.89","-","0.02%"
"Jan 05, 2017","557.48","559.30","561.77","554.92","-","-0.33%"
"Jan 04, 2017","559.30","560.90","561.94","557.67","-","-0.29%"
"Jan 03, 2017","560.90","554.50","564.80","554.50","-","1.15%"
"Dec 30, 2016","554.50","556.03","558.62","553.12","-","-0.28%"
"Dec 29, 2016","556.03","557.38","558.09","554.59","-","-0.24%"
"Dec 28, 2016","557.38","562.88","563.96","556.91","-","-0.98%"
"Dec 27, 2016","562.88","561.56","564.80","561.56","-","0.24%"
"Dec 23, 2016","561.56","562.68","562.68","560.53","-","-0.20%"
"Dec 22, 2016","562.68","560.15","563.68","559.24","-","0.45%"
"Dec 21, 2016","560.15","559.24","562.72","558.82","-","0.16%"
"Dec 20, 2016","559.24","560.42","563.82","558.04","-","-0.21%"
"Dec 19, 2016","560.42","563.18","563.72","559.36","-","-0.49%"
"Dec 16, 2016","563.18","560.03","563.70","560.03","-","0.56%"
"Dec 15, 2016","560.03","557.75","561.54","552.85","-","0.41%"
"Dec 14, 2016","557.75","569.85","569.85","556.61","-","-2.12%"
"Dec 13, 2016","569.85","562.73","573.70","562.31","-","1.27%"
"Dec 12, 2016","562.73","558.71","572.49","558.71","-","0.72%"
"Dec 09, 2016","558.71","556.42","559.08","555.43","-","0.41%"
"Dec 08, 2016","556.42","553.78","557.33","550.95","-","0.48%"
"Dec 07, 2016","553.78","550.11","553.93","548.46","-","0.67%"
"Dec 06, 2016","550.11","550.67","551.77","544.05","-","-0.10%"
"Dec 05, 2016","550.67","546.74","555.10","546.74","-","0.72%"
"Dec 02, 2016","546.74","546.15","549.64","543.53","-","0.11%"
"Dec 01, 2016","546.15","544.67","555.92","544.67","-","0.27%"
"Nov 30, 2016","544.67","519.64","549.42","519.64","-","4.82%"
"Nov 29, 2016","519.64","525.71","525.71","514.43","-","-1.15%"
"Nov 28, 2016","525.71","532.69","534.81","525.04","-","-1.31%"
"Nov 25, 2016","532.69","534.79","534.79","529.70","-","-0.39%"
"Nov 23, 2016","534.79","532.41","536.19","529.89","-","0.45%"
"Nov 22, 2016","532.41","532.48","535.49","526.22","-","-0.01%"
"Nov 21, 2016","532.48","521.02","533.42","521.02","-","2.20%"
"Nov 18, 2016","521.02","518.63","523.49","517.95","-","0.46%"
"Nov 17, 2016","518.63","522.16","529.35","517.38","-","-0.68%"
"Nov 16, 2016","522.16","526.77","527.81","520.80","-","-0.88%"
"Nov 15, 2016","526.77","513.00","526.97","513.00","-","2.68%"
"Nov 14, 2016","513.00","511.21","513.27","506.08","-","0.35%"
"Nov 11, 2016","511.21","519.83","519.83","507.41","-","-1.66%"
"Nov 10, 2016","519.83","518.23","524.06","516.32","-","0.31%"
"Nov 09, 2016","518.23","510.49","521.66","506.97","-","1.52%"
"Nov 08, 2016","510.49","510.58","513.31","506.69","-","-0.02%"
"Nov 07, 2016","510.58","499.68","510.67","499.68","-","2.18%"
"Nov 04, 2016","499.68","502.11","504.02","496.83","-","-0.48%"
"Nov 03, 2016","502.11","500.26","503.29","498.03","-","0.37%"
"Nov 02, 2016","500.26","505.37","505.37","494.68","-","-1.01%"
"Nov 01, 2016","505.37","504.89","510.02","499.98","-","0.10%"
"Oct 31, 2016","504.89","510.77","511.15","504.01","-","-1.15%"
"Oct 28, 2016","510.77","513.05","518.78","507.97","-","-0.44%"
"Oct 27, 2016","513.05","514.75","517.72","512.85","-","-0.33%"
"Oct 26, 2016","514.75","513.29","516.91","508.57","-","0.28%"
"Oct 25, 2016","513.29","516.01","521.13","512.93","-","-0.53%"
"Oct 24, 2016","516.01","516.84","518.68","510.51","-","-0.16%"
"Oct 21, 2016","516.84","520.41","520.41","513.54","-","-0.69%"
"Oct 20, 2016","520.41","520.89","522.20","515.22","-","-0.09%"
"Oct 19, 2016","520.89","513.90","524.74","513.90","-","1.36%"
"Oct 18, 2016","513.90","512.00","516.55","511.73","-","0.37%"
"Oct 17, 2016","512.00","514.27","515.62","509.45","-","-0.44%"
"Oct 14, 2016","514.27","516.39","521.22","513.74","-","-0.41%"
"Oct 13, 2016","516.39","519.82","519.82","509.96","-","-0.66%"
"Oct 12, 2016","519.82","521.96","521.96","515.79","-","-0.41%"
"Oct 11, 2016","521.96","528.11","528.11","519.75","-","-1.16%"
"Oct 10, 2016","528.11","520.28","530.12","520.28","-","1.50%"
"Oct 07, 2016","520.28","522.67","524.90","518.74","-","-0.46%"
"Oct 06, 2016","522.67","521.79","524.94","518.13","-","0.17%"
"Oct 05, 2016","521.79","514.55","523.94","514.55","-","1.41%"
"Oct 04, 2016","514.55","519.53","521.45","512.44","-","-0.96%"
"Oct 03, 2016","519.53","520.35","520.98","515.75","-","-0.16%"
"Sep 30, 2016","520.35","513.68","523.00","513.68","-","1.30%"
"Sep 29, 2016","513.68","514.12","518.55","509.19","-","-0.09%"
"Sep 28, 2016","514.12","492.72","514.80","491.74","-","4.34%"
"Sep 27, 2016","492.72","495.00","495.00","487.10","-","-0.46%"
"Sep 26, 2016","495.00","497.27","501.64","494.49","-","-0.46%"
"Sep 23, 2016","497.27","503.62","505.63","494.79","-","-1.26%"
"Sep 22, 2016","503.62","502.53","509.70","502.53","-","0.22%"
"Sep 21, 2016","502.53","492.10","502.72","492.10","-","2.12%"
"Sep 20, 2016","492.10","496.19","498.61","492.08","-","-0.82%"
"Sep 19, 2016","496.19","496.79","501.61","496.10","-","-0.12%"
"Sep 16, 2016","496.79","501.07","501.07","494.46","-","-0.85%"
"Sep 15, 2016","501.07","495.65","504.56","495.65","-","1.09%"
"Sep 14, 2016","495.65","501.41","506.09","494.06","-","-1.15%"
"Sep 13, 2016","501.41","516.18","516.18","500.05","-","-2.86%"
"Sep 12, 2016","516.18","511.68","518.47","507.47","-","0.88%"
"Sep 09, 2016","511.68","526.42","526.42","511.68","-","-2.80%"
"Sep 08, 2016","526.42","517.78","527.42","517.78","-","1.67%"
"Sep 07, 2016","517.78","516.07","518.82","515.22","-","0.33%"
"Sep 06, 2016","516.07","508.35","516.45","508.35","-","1.52%"
"Sep 02, 2016","508.35","504.11","510.03","504.11","-","0.84%"
"Sep 01, 2016","504.11","505.45","505.45","499.95","-","-0.27%"
"Aug 31, 2016","505.45","512.47","512.47","502.23","-","-1.37%"
"Aug 30, 2016","512.47","514.62","517.66","511.03","-","-0.42%"
"Aug 29, 2016","514.62","511.22","515.06","510.07","-","0.67%"
"Aug 26, 2016","511.22","512.96","517.69","509.11","-","-0.34%"
"Aug 25, 2016","512.96","514.46","515.06","511.45","-","-0.29%"
"Aug 24, 2016","514.46","515.85","516.73","513.27","-","-0.27%"
"Aug 23, 2016","515.85","513.59","517.26","513.36","-","0.44%"
"Aug 22, 2016","513.59","518.15","518.15","510.27","-","-0.88%"
"Aug 19, 2016","518.15","522.44","522.44","516.59","-","-0.82%"
"Aug 18, 2016","522.44","513.29","522.44","513.29","-","1.78%"
"Aug 17, 2016","513.29","512.22","513.60","508.85","-","0.21%"
"Aug 16, 2016","512.22","511.14","513.91","507.82","-","0.21%"
"Aug 15, 2016","511.14","508.16","512.70","508.16","-","0.59%"
"Aug 12, 2016","508.16","504.87","509.47","504.87","-","0.65%"
"Aug 11, 2016","504.87","498.38","507.26","498.38","-","1.30%"
"Aug 10, 2016","498.38","505.52","506.73","497.36","-","-1.41%"
"Aug 09, 2016","505.52","508.05","509.29","503.68","-","-0.50%"
"Aug 08, 2016","508.05","501.99","511.01","501.99","-","1.22%"
"Aug 05, 2016","501.92","497.71","502.10","496.91","-","0.85%"
"Aug 04, 2016","497.71","498.47","500.70","495.11","-","-0.15%"
"Aug 03, 2016","498.47","489.84","498.47","488.22","-","1.76%"
"Aug 02, 2016","489.84","485.50","492.23","481.57","-","0.89%"
"Aug 01, 2016","485.50","502.23","502.23","484.05","-","-3.33%"
"Jul 29, 2016","502.23","498.63","502.57","489.18","-","0.72%"
"Jul 28, 2016","498.63","499.44","500.99","495.34","-","-0.16%"
"Jul 27, 2016","499.44","504.65","508.28","497.87","-","-1.03%"
"Jul 26, 2016","504.65","502.60","504.99","499.36","-","0.41%"
"Jul 25, 2016","502.60","512.82","512.82","500.99","-","-1.99%"
"Jul 22, 2016","512.82","511.11","513.47","510.03","-","0.33%"
"Jul 21, 2016","511.11","515.76","518.54","509.75","-","-0.90%"
"Jul 20, 2016","515.76","516.63","517.98","510.88","-","-0.17%"
"Jul 19, 2016","516.63","519.33","519.33","515.01","-","-0.52%"
"Jul 18, 2016","519.33","519.62","519.62","514.91","-","-0.06%"
"Jul 15, 2016","519.62","519.75","522.51","517.69","-","-0.03%"
"Jul 14, 2016","519.75","517.63","522.16","517.63","-","0.41%"
"Jul 13, 2016","517.63","521.33","522.24","512.83","-","-0.71%"
"Jul 12, 2016","521.33","509.84","523.21","509.84","-","2.25%"
"Jul 11, 2016","509.84","509.01","513.61","509.01","-","0.16%"
"Jul 08, 2016","509.01","502.53","510.19","502.53","-","1.29%"
"Jul 07, 2016","502.53","507.85","512.73","499.16","-","-1.05%"
"Jul 06, 2016","507.85","505.04","508.03","499.17","-","0.56%"
"Jul 05, 2016","505.04","514.79","514.79","500.12","-","-1.89%"
"Jul 01, 2016","514.79","512.39","515.92","511.71","-","0.47%"
"Jun 30, 2016","512.39","507.93","512.62","505.12","-","0.88%"
"Jun 29, 2016","507.93","497.86","510.49","497.86","-","2.02%"
"Jun 28, 2016","497.86","485.07","497.86","485.07","-","2.64%"
"Jun 27, 2016","485.07","497.72","497.72","481.34","-","-2.54%"
"Jun 24, 2016","497.72","515.84","515.84","495.93","-","-3.51%"
"Jun 23, 2016","515.84","507.41","515.84","507.41","-","1.66%"
"Jun 22, 2016","507.41","510.44","512.59","507.13","-","-0.59%"
"Jun 21, 2016","510.44","505.10","511.47","502.49","-","1.06%"
"Jun 20, 2016","505.10","500.82","508.92","500.82","-","0.85%"
"Jun 17, 2016","500.82","496.65","501.75","496.65","-","0.84%"
"Jun 16, 2016","496.65","497.71","497.71","486.80","-","-0.21%"
"Jun 15, 2016","497.71","499.38","503.48","494.90","-","-0.33%"
"Jun 14, 2016","499.38","499.63","501.17","494.26","-","-0.05%"
"Jun 13, 2016","499.63","501.15","506.04","497.99","-","-0.30%"
"Jun 10, 2016","501.15","511.30","511.30","499.85","-","-1.99%"
"Jun 09, 2016","511.30","513.89","513.89","508.21","-","-0.50%"
"Jun 08, 2016","513.89","514.93","519.84","512.68","-","-0.20%"
"Jun 07, 2016","514.93","504.16","516.24","504.16","-","2.14%"
"Jun 06, 2016","504.16","494.31","504.41","494.31","-","1.99%"
"Jun 03, 2016","494.31","495.71","497.84","491.00","-","-0.28%"
"Jun 02, 2016","495.71","497.30","497.30","490.51","-","-0.32%"
"Jun 01, 2016","497.30","496.54","497.99","490.52","-","0.15%"
"May 31, 2016","496.54","499.38","503.75","494.47","-","-0.57%"
"May 27, 2016","499.38","499.14","499.45","494.57","-","0.05%"
"May 26, 2016","499.14","501.19","504.98","497.58","-","-0.41%"
"May 25, 2016","501.19","493.74","501.86","493.74","-","1.51%"
"May 24, 2016","493.74","491.28","496.46","491.28","-","0.50%"
"May 23, 2016","491.28","492.50","493.27","487.97","-","-0.25%"
"May 20, 2016","492.50","490.43","493.92","488.96","-","0.42%"
"May 19, 2016","490.43","489.21","491.03","480.76","-","0.25%"
"May 18, 2016","489.21","493.96","494.97","486.35","-","-0.96%"
"May 17, 2016","493.96","492.84","497.58","490.58","-","0.23%"
"May 16, 2016","492.84","485.15","494.25","485.15","-","1.59%"
"May 13, 2016","485.15","491.27","492.27","484.19","-","-1.25%"
"May 12, 2016","491.27","489.30","497.02","487.98","-","0.40%"
"May 11, 2016","489.30","489.96","493.59","483.93","-","-0.13%"
"May 10, 2016","489.96","481.52","489.99","481.52","-","1.75%"
"May 09, 2016","481.52","487.59","487.59","475.43","-","-1.24%"
"May 06, 2016","487.59","488.53","492.91","485.06","-","-0.19%"
"May 05, 2016","488.53","484.94","495.28","484.53","-","0.74%"
"May 04, 2016","484.94","491.33","494.87","482.63","-","-1.30%"
"May 03, 2016","491.33","502.57","502.57","488.49","-","-2.24%"
"May 02, 2016","502.57","502.42","504.11","496.73","-","0.03%"
"Apr 29, 2016","502.42","502.92","509.34","495.82","-","-0.10%"
"Apr 28, 2016","502.92","509.79","511.41","501.14","-","-1.35%"
"Apr 27, 2016","509.79","501.47","511.16","501.47","-","1.66%"
"Apr 26, 2016","501.47","494.56","501.76","494.56","-","1.40%"
"Apr 25, 2016","494.56","499.96","499.96","490.96","-","-1.08%"
"Apr 22, 2016","499.96","493.40","501.27","493.40","-","1.33%"
"Apr 21, 2016","493.40","495.84","499.02","492.42","-","-0.49%"
"Apr 20, 2016","495.84","491.88","499.62","488.12","-","0.81%"
"Apr 19, 2016","491.88","482.79","491.88","482.75","-","1.88%"
"Apr 18, 2016","482.79","475.25","483.37","467.69","-","1.59%"
"Apr 15, 2016","475.25","481.31","481.31","474.56","-","-1.26%"
"Apr 14, 2016","481.31","479.30","481.59","477.92","-","0.42%"
"Apr 13, 2016","479.30","477.34","480.42","473.97","-","0.41%"
"Apr 12, 2016","477.34","464.17","479.42","464.17","-","2.84%"
"Apr 11, 2016","464.17","466.03","470.58","464.17","-","-0.40%"
"Apr 08, 2016","466.03","456.80","467.87","456.80","-","2.02%"
"Apr 07, 2016","456.80","459.62","460.45","453.49","-","-0.61%"
"Apr 06, 2016","459.62","450.16","460.10","450.16","-","2.10%"
"Apr 05, 2016","450.16","453.67","453.67","448.88","-","-0.77%"
"Apr 04, 2016","453.67","456.00","460.26","452.28","-","-0.51%"
"Apr 01, 2016","456.00","462.41","462.41","453.30","-","-1.39%"
"Mar 31, 2016","462.41","463.14","466.63","460.66","-","-0.16%"
"Mar 30, 2016","463.14","461.87","467.72","460.65","-","0.27%"
"Mar 29, 2016","461.87","460.26","462.24","452.55","-","0.35%"
"Mar 28, 2016","460.26","461.84","462.63","457.15","-","-0.34%"
"Mar 24, 2016","461.84","459.58","461.86","452.39","-","0.49%"
"Mar 23, 2016","459.58","469.44","469.44","459.21","-","-2.10%"
"Mar 22, 2016","469.44","470.98","473.12","467.59","-","-0.33%"
"Mar 21, 2016","470.98","473.35","474.54","467.16","-","-0.50%"
"Mar 18, 2016","473.35","472.43","476.00","469.30","-","0.19%"
"Mar 17, 2016","472.43","465.75","476.10","465.52","-","1.43%"
"Mar 16, 2016","465.75","458.39","466.68","457.93","-","1.61%"
"Mar 15, 2016","458.39","459.05","459.05","450.46","-","-0.14%"
"Mar 14, 2016","459.05","461.90","461.90","454.26","-","-0.62%"
"Mar 11, 2016","461.90","451.81","463.39","451.81","-","2.23%"
"Mar 10, 2016","451.81","451.70","452.00","443.73","-","0.02%"
"Mar 09, 2016","451.70","444.86","457.48","444.86","-","1.54%"
"Mar 08, 2016","444.86","464.02","464.02","444.63","-","-4.13%"
"Mar 07, 2016","464.02","453.31","464.25","451.76","-","2.36%"
"Mar 04, 2016","453.31","449.24","459.20","446.74","-","0.91%"
"Mar 03, 2016","449.24","443.56","449.83","441.36","-","1.28%"
"Mar 02, 2016","443.56","432.95","443.65","428.41","-","2.45%"
"Mar 01, 2016","432.95","423.54","434.05","422.01","-","2.22%"
"Feb 29, 2016","423.54","428.49","430.86","422.58","-","-1.16%"
"Feb 26, 2016","428.49","426.87","434.09","426.87","-","0.38%"
"Feb 25, 2016","426.87","426.08","427.04","417.97","-","0.19%"
"Feb 24, 2016","426.08","422.28","426.76","413.18","-","0.90%"
"Feb 23, 2016","422.28","436.31","436.31","421.30","-","-3.22%"
"Feb 22, 2016","436.31","426.77","438.19","426.77","-","2.24%"
"Feb 19, 2016","426.77","428.26","428.26","418.79","-","-0.35%"
"Feb 18, 2016","428.26","432.30","436.36","426.11","-","-0.93%"
"Feb 17, 2016","432.30","420.04","434.24","420.04","-","2.92%"
"Feb 16, 2016","420.04","416.70","421.44","414.04","-","0.80%"
"Feb 12, 2016","416.70","406.22","417.89","406.22","-","2.58%"
"Feb 11, 2016","406.22","407.95","409.16","395.48","-","-0.42%"
"Feb 10, 2016","407.95","410.00","417.27","404.59","-","-0.50%"
"Feb 09, 2016","410.00","420.39","420.39","403.51","-","-2.47%"
